order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
US-2017-100930,2017-04-07,2017-04-12,"Standard Class",CS-12400,TEC-AC-10003832,617.976,3,0.2,-7.7247
CA-2017-160514,2017-11-12,2017-11-16,"Standard Class",DB-13120,OFF-PA-10002479,10.56,2,0,4.752
CA-2016-157749,2016-06-04,2016-06-09,"Second Class",KL-16645,OFF-PA-10003349,25.92,5,0.2,9.396
CA-2016-157749,2016-06-04,2016-06-09,"Second Class",KL-16645,FUR-FU-10000576,419.68,5,0.6,-356.728
CA-2016-157749,2016-06-04,2016-06-09,"Second Class",KL-16645,FUR-FU-10004351,11.688,3,0.6,-4.6752
CA-2016-157749,2016-06-04,2016-06-09,"Second Class",KL-16645,TEC-PH-10000011,31.984,2,0.2,11.1944
CA-2016-157749,2016-06-04,2016-06-09,"Second Class",KL-16645,FUR-TA-10002607,177.225,5,0.5,-120.513
CA-2016-157749,2016-06-04,2016-06-09,"Second Class",KL-16645,FUR-FU-10002505,4.044,3,0.6,-2.8308
CA-2016-157749,2016-06-04,2016-06-09,"Second Class",KL-16645,OFF-AR-10004685,7.408,2,0.2,1.2038
CA-2014-131926,2014-06-01,2014-06-06,"Second Class",DW-13480,FUR-CH-10004063,2001.86,7,0,580.5394
CA-2014-131926,2014-06-01,2014-06-06,"Second Class",DW-13480,OFF-ST-10002276,166.72,2,0,41.68
CA-2014-131926,2014-06-01,2014-06-06,"Second Class",DW-13480,OFF-PA-10004082,47.88,6,0,23.94
CA-2014-131926,2014-06-01,2014-06-06,"Second Class",DW-13480,OFF-AP-10002945,1503.25,5,0,496.0725
CA-2014-131926,2014-06-01,2014-06-06,"Second Class",DW-13480,OFF-PA-10000061,25.92,4,0,12.4416
CA-2016-154739,2016-12-10,2016-12-15,"Second Class",LH-17155,FUR-CH-10002965,321.568,2,0.2,28.1372
CA-2016-145625,2016-09-11,2016-09-17,"Standard Class",KC-16540,OFF-PA-10004569,7.61,1,0,3.5767
CA-2016-145625,2016-09-11,2016-09-17,"Standard Class",KC-16540,TEC-AC-10003832,3347.37,13,0,636.0003
CA-2016-146941,2016-12-10,2016-12-13,"First Class",DL-13315,OFF-ST-10001228,80.58,6,0,22.5624
CA-2016-146941,2016-12-10,2016-12-13,"First Class",DL-13315,OFF-EN-10003296,361.92,4,0,162.864
US-2015-159982,2015-11-28,2015-12-04,"Standard Class",DR-12880,FUR-FU-10002505,12.132,9,0.6,-8.4924
US-2015-159982,2015-11-28,2015-12-04,"Standard Class",DR-12880,OFF-ST-10001590,53.92,5,0.2,4.044
US-2015-159982,2015-11-28,2015-12-04,"Standard Class",DR-12880,TEC-PH-10001580,647.904,6,0.2,56.6916
CA-2017-163139,2017-12-01,2017-12-03,"Second Class",CC-12670,TEC-AC-10000290,20.37,3,0,6.9258
CA-2017-163139,2017-12-01,2017-12-03,"Second Class",CC-12670,OFF-ST-10002790,221.55,3,0,6.6465
CA-2017-163139,2017-12-01,2017-12-03,"Second Class",CC-12670,OFF-BI-10003460,17.52,5,0.2,6.132
US-2017-155299,2017-06-08,2017-06-12,"Standard Class",Dl-13600,OFF-AP-10002203,1.624,2,0.8,-4.466
US-2014-106992,2014-09-19,2014-09-21,"Second Class",SB-20290,TEC-MA-10000822,3059.982,3,0.4,-509.997
US-2014-106992,2014-09-19,2014-09-21,"Second Class",SB-20290,TEC-MA-10003353,2519.958,7,0.4,-251.9958
CA-2016-125318,2016-06-06,2016-06-13,"Standard Class",RC-19825,TEC-PH-10001433,328.224,4,0.2,28.7196
CA-2015-155040,2015-11-10,2015-11-15,"Standard Class",AH-10210,TEC-AC-10004469,79.9,2,0,35.156
CA-2017-136826,2017-06-16,2017-06-20,"Standard Class",CB-12535,OFF-AR-10003602,14.016,3,0.2,4.7304
CA-2016-111010,2016-01-22,2016-01-28,"Standard Class",PG-18895,OFF-FA-10003472,7.56,6,0,0.3024
US-2017-145366,2017-12-09,2017-12-13,"Standard Class",CA-12310,OFF-ST-10004180,37.208,1,0.2,-7.4416
US-2017-145366,2017-12-09,2017-12-13,"Standard Class",CA-12310,OFF-EN-10004386,57.576,3,0.2,21.591
CA-2017-163979,2017-12-28,2018-01-02,"Second Class",KH-16690,OFF-ST-10003208,725.84,4,0,210.4936
CA-2015-155334,2015-07-30,2015-07-31,"First Class",HA-14920,TEC-AC-10003628,209.93,7,0,92.3692
CA-2015-155334,2015-07-30,2015-07-31,"First Class",HA-14920,FUR-FU-10003274,5.28,3,0,2.3232
CA-2015-155334,2015-07-30,2015-07-31,"First Class",HA-14920,OFF-BI-10002557,10.92,3,0.2,4.095
CA-2017-118136,2017-09-16,2017-09-17,"First Class",BB-10990,OFF-AR-10001427,5.98,1,0,1.5548
CA-2017-132976,2017-10-13,2017-10-17,"Standard Class",AG-10495,OFF-PA-10000673,11.648,2,0.2,4.0768
CA-2017-132976,2017-10-13,2017-10-17,"Standard Class",AG-10495,OFF-ST-10000876,59.712,6,0.2,5.9712
CA-2017-132976,2017-10-13,2017-10-17,"Standard Class",AG-10495,OFF-LA-10002043,24.84,3,0.2,8.694
US-2015-161991,2015-09-26,2015-09-28,"Second Class",SC-20725,OFF-BI-10004967,2.08,5,0.8,-3.432
US-2015-161991,2015-09-26,2015-09-28,"Second Class",SC-20725,TEC-PH-10001760,1114.4,7,0.2,376.11
CA-2015-130890,2015-11-02,2015-11-06,"Standard Class",JO-15280,FUR-TA-10002903,1038.84,5,0.2,51.942
CA-2015-130883,2015-09-26,2015-10-02,"Standard Class",TB-21520,OFF-PA-10000474,141.76,5,0.2,47.844
CA-2015-130883,2015-09-26,2015-10-02,"Standard Class",TB-21520,TEC-AC-10001956,239.8,5,0.2,47.96
CA-2015-130883,2015-09-26,2015-10-02,"Standard Class",TB-21520,OFF-PA-10004100,31.104,6,0.2,10.8864
CA-2016-112697,2016-12-18,2016-12-20,"Second Class",AH-10195,OFF-BI-10000778,254.058,7,0.7,-169.372
CA-2016-112697,2016-12-18,2016-12-20,"Second Class",AH-10195,OFF-AP-10002684,194.528,2,0.2,24.316
CA-2016-112697,2016-12-18,2016-12-20,"Second Class",AH-10195,OFF-SU-10000646,961.48,5,0.2,-204.3145
CA-2016-110772,2016-11-20,2016-11-24,"Second Class",NZ-18565,OFF-FA-10002983,19.096,7,0.2,6.6836
CA-2016-110772,2016-11-20,2016-11-24,"Second Class",NZ-18565,OFF-LA-10004689,18.496,8,0.2,6.2424
CA-2016-110772,2016-11-20,2016-11-24,"Second Class",NZ-18565,TEC-AC-10002001,255.984,2,0.2,54.3966
CA-2016-110772,2016-11-20,2016-11-24,"Second Class",NZ-18565,FUR-BO-10004709,86.97,3,0.5,-48.7032
CA-2014-111451,2014-12-26,2014-12-28,"First Class",KL-16555,FUR-FU-10004091,300.416,8,0.2,78.8592
CA-2014-111451,2014-12-26,2014-12-28,"First Class",KL-16555,FUR-CH-10001891,230.352,3,0.2,20.1558
CA-2014-111451,2014-12-26,2014-12-28,"First Class",KL-16555,FUR-FU-10002918,218.352,3,0.2,-24.5646
CA-2014-111451,2014-12-26,2014-12-28,"First Class",KL-16555,OFF-BI-10004593,78.6,5,0.7,-62.88
CA-2014-111451,2014-12-26,2014-12-28,"First Class",KL-16555,OFF-FA-10004854,27.552,3,0.2,9.2988
CA-2016-142545,2016-10-28,2016-11-03,"Standard Class",JD-15895,OFF-PA-10002105,32.4,5,0,15.552
CA-2016-142545,2016-10-28,2016-11-03,"Standard Class",JD-15895,OFF-PA-10004243,56.91,3,0,27.3168
CA-2016-142545,2016-10-28,2016-11-03,"Standard Class",JD-15895,FUR-FU-10001861,77.6,4,0,38.024
CA-2016-142545,2016-10-28,2016-11-03,"Standard Class",JD-15895,OFF-BI-10002706,14.28,1,0,6.5688
US-2017-152380,2017-11-19,2017-11-23,"Standard Class",JH-15910,FUR-TA-10002533,219.075,3,0.5,-131.445
CA-2015-144253,2015-05-04,2015-05-09,"Second Class",AS-10225,FUR-FU-10002671,26.8,2,0,12.864
CA-2014-130960,2014-12-30,2015-01-04,"Standard Class",KB-16600,OFF-AR-10003651,9.84,3,0,2.8536
CA-2014-111003,2014-06-01,2014-06-06,"Standard Class",CR-12625,OFF-BI-10001072,45.48,3,0,20.9208
CA-2014-111003,2014-06-01,2014-06-06,"Standard Class",CR-12625,OFF-AR-10002135,289.2,6,0,83.868
CA-2017-126774,2017-04-15,2017-04-17,"First Class",SH-20395,OFF-AR-10002804,4.89,1,0,2.0049
CA-2016-142902,2016-09-12,2016-09-14,"Second Class",BP-11185,FUR-FU-10001918,15.136,4,0.2,3.5948
CA-2016-142902,2016-09-12,2016-09-14,"Second Class",BP-11185,FUR-CH-10004086,466.768,2,0.2,52.5114
CA-2016-142902,2016-09-12,2016-09-14,"Second Class",BP-11185,FUR-FU-10001756,15.232,1,0.2,1.7136
CA-2016-142902,2016-09-12,2016-09-14,"Second Class",BP-11185,OFF-LA-10000634,6.264,3,0.2,2.0358
CA-2014-120887,2014-09-27,2014-10-03,"Standard Class",TS-21205,FUR-FU-10001588,87.54,3,0,37.6422
CA-2014-167850,2014-08-09,2014-08-16,"Standard Class",AG-10525,TEC-PH-10002398,178.384,2,0.2,22.298
CA-2014-167850,2014-08-09,2014-08-16,"Standard Class",AG-10525,OFF-PA-10001937,15.552,3,0.2,5.4432
CA-2014-164259,2014-12-28,2014-12-30,"First Class",SP-20860,OFF-AR-10003373,99.136,4,0.2,8.6744
CA-2014-164973,2014-11-04,2014-11-09,"Standard Class",NM-18445,FUR-CH-10002602,135.882,1,0.1,24.1568
CA-2014-164973,2014-11-04,2014-11-09,"Standard Class",NM-18445,TEC-MA-10002927,3991.98,2,0,1995.99
CA-2014-164973,2014-11-04,2014-11-09,"Standard Class",NM-18445,TEC-PH-10004093,275.94,6,0,80.0226
CA-2014-164973,2014-11-04,2014-11-09,"Standard Class",NM-18445,TEC-AC-10000892,360,4,0,129.6
CA-2014-164973,2014-11-04,2014-11-09,"Standard Class",NM-18445,OFF-ST-10002974,43.57,1,0,13.071
CA-2014-156601,2014-09-19,2014-09-24,"Standard Class",FA-14230,OFF-FA-10000624,7.16,2,0,3.58
CA-2016-162138,2016-04-23,2016-04-27,"Standard Class",GK-14620,OFF-BI-10004593,251.52,6,0.2,81.744
CA-2016-162138,2016-04-23,2016-04-27,"Standard Class",GK-14620,TEC-AC-10001908,99.99,1,0,34.9965
CA-2017-153339,2017-11-03,2017-11-05,"Second Class",DJ-13510,FUR-FU-10001967,15.992,1,0.2,0.9995
US-2016-141544,2016-08-30,2016-09-01,"First Class",PO-18850,TEC-PH-10003645,290.898,3,0.4,-67.8762
US-2016-141544,2016-08-30,2016-09-01,"First Class",PO-18850,OFF-ST-10000675,54.224,2,0.2,3.389
US-2016-141544,2016-08-30,2016-09-01,"First Class",PO-18850,FUR-CH-10003312,786.744,4,0.3,-258.5016
US-2016-141544,2016-08-30,2016-09-01,"First Class",PO-18850,OFF-LA-10001074,100.24,10,0.2,33.831
US-2016-141544,2016-08-30,2016-09-01,"First Class",PO-18850,OFF-BI-10001524,37.764,6,0.7,-27.6936
US-2016-150147,2016-04-25,2016-04-29,"Second Class",JL-15850,TEC-PH-10004614,82.8,2,0.4,-20.7
US-2016-150147,2016-04-25,2016-04-29,"Second Class",JL-15850,OFF-BI-10001153,20.724,2,0.7,-13.816
US-2016-150147,2016-04-25,2016-04-29,"Second Class",JL-15850,OFF-BI-10001982,4.896,3,0.7,-3.4272
CA-2015-137946,2015-09-01,2015-09-04,"Second Class",DB-13615,OFF-BI-10001922,4.752,1,0.2,1.6038
CA-2015-137946,2015-09-01,2015-09-04,"Second Class",DB-13615,TEC-CO-10001449,959.984,2,0.2,335.9944
CA-2015-137946,2015-09-01,2015-09-04,"Second Class",DB-13615,OFF-BI-10004140,14.368,4,0.2,4.49
CA-2014-129924,2014-07-12,2014-07-17,"Standard Class",AC-10420,OFF-BI-10003314,7.712,2,0.2,2.7956
CA-2014-129924,2014-07-12,2014-07-17,"Standard Class",AC-10420,FUR-TA-10004575,698.352,3,0.2,-17.4588
CA-2014-122336,2014-04-13,2014-04-17,"Second Class",JD-15895,OFF-AR-10000122,17.856,4,0.2,1.116
CA-2014-122336,2014-04-13,2014-04-17,"Second Class",JD-15895,OFF-BI-10003656,509.97,10,0.7,-407.976
CA-2014-122336,2014-04-13,2014-04-17,"Second Class",JD-15895,OFF-FA-10002780,30.992,13,0.2,10.0724
US-2015-120712,2015-12-20,2015-12-24,"Standard Class",CS-12130,OFF-ST-10000107,88.8,4,0.2,-2.22
CA-2017-169901,2017-06-15,2017-06-19,"Standard Class",CC-12550,TEC-PH-10002293,47.976,3,0.2,4.7976
CA-2017-134306,2017-07-08,2017-07-12,"Standard Class",TD-20995,OFF-AR-10004027,7.56,3,0,3.0996
CA-2017-134306,2017-07-08,2017-07-12,"Standard Class",TD-20995,OFF-PA-10000249,24.56,2,0,11.5432
CA-2017-134306,2017-07-08,2017-07-12,"Standard Class",TD-20995,OFF-AR-10001374,12.96,2,0,4.1472
CA-2016-129714,2016-09-01,2016-09-03,"First Class",AB-10060,TEC-AC-10000290,6.79,1,0,2.3086
CA-2016-129714,2016-09-01,2016-09-03,"First Class",AB-10060,OFF-PA-10001970,24.56,2,0,11.5432
CA-2016-129714,2016-09-01,2016-09-03,"First Class",AB-10060,OFF-BI-10002160,3.048,1,0.2,1.0668
CA-2016-129714,2016-09-01,2016-09-03,"First Class",AB-10060,OFF-PA-10001970,49.12,4,0,23.0864
CA-2016-129714,2016-09-01,2016-09-03,"First Class",AB-10060,OFF-BI-10004995,4355.168,4,0.2,1415.4296
CA-2016-138520,2016-04-08,2016-04-13,"Standard Class",JL-15505,FUR-BO-10002268,388.704,6,0.2,-4.8588
CA-2016-138520,2016-04-08,2016-04-13,"Standard Class",JL-15505,OFF-EN-10001137,8.26,2,0,3.7996
CA-2016-138520,2016-04-08,2016-04-13,"Standard Class",JL-15505,OFF-AR-10002399,17.04,4,0,6.9864
CA-2016-138520,2016-04-08,2016-04-13,"Standard Class",JL-15505,OFF-PA-10002713,34.4,5,0,15.824
CA-2016-130001,2016-04-23,2016-04-28,"Standard Class",HK-14890,OFF-PA-10002666,36.24,5,0.2,11.325
CA-2017-155698,2017-03-08,2017-03-11,"First Class",VB-21745,OFF-AP-10001124,647.84,8,0,168.4384
CA-2017-155698,2017-03-08,2017-03-11,"First Class",VB-21745,OFF-LA-10001158,20.7,2,0,9.936
CA-2017-144904,2017-09-25,2017-10-01,"Standard Class",KW-16435,OFF-LA-10001158,20.7,2,0,9.936
CA-2017-144904,2017-09-25,2017-10-01,"Standard Class",KW-16435,FUR-CH-10000785,488.646,3,0.1,86.8704
CA-2017-144904,2017-09-25,2017-10-01,"Standard Class",KW-16435,OFF-AR-10003732,5.56,2,0,1.4456
CA-2017-144904,2017-09-25,2017-10-01,"Standard Class",KW-16435,FUR-FU-10000023,47.12,8,0,20.7328
CA-2014-123344,2014-09-24,2014-09-29,"Standard Class",JD-16060,OFF-ST-10001713,211.96,4,0,8.4784
CA-2016-155516,2016-10-21,2016-10-21,"Same Day",MK-17905,OFF-BI-10002412,23.2,4,0,10.44
CA-2016-155516,2016-10-21,2016-10-21,"Same Day",MK-17905,OFF-SU-10001225,7.36,2,0,0.1472
CA-2016-155516,2016-10-21,2016-10-21,"Same Day",MK-17905,OFF-ST-10002406,104.79,7,0,29.3412
CA-2016-155516,2016-10-21,2016-10-21,"Same Day",MK-17905,FUR-BO-10002545,1043.92,4,0,271.4192
CA-2017-104745,2017-05-29,2017-06-04,"Standard Class",GT-14755,OFF-PA-10002036,25.92,5,0.2,9.396
CA-2017-104745,2017-05-29,2017-06-04,"Standard Class",GT-14755,OFF-ST-10002205,53.424,3,0.2,4.6746
US-2014-119137,2014-07-23,2014-07-27,"Standard Class",AG-10900,OFF-BI-10001982,8.16,5,0.7,-5.712
US-2014-119137,2014-07-23,2014-07-27,"Standard Class",AG-10900,TEC-AC-10003911,1023.936,8,0.2,179.1888
US-2014-119137,2014-07-23,2014-07-27,"Standard Class",AG-10900,OFF-AR-10000658,9.24,1,0.2,0.924
US-2014-119137,2014-07-23,2014-07-27,"Standard Class",AG-10900,TEC-AC-10002076,479.04,10,0.2,-29.94
US-2016-134656,2016-09-28,2016-10-01,"First Class",MM-18280,OFF-PA-10003039,99.136,4,0.2,30.98
US-2017-134481,2017-08-27,2017-09-01,"Standard Class",AR-10405,FUR-TA-10004915,1488.424,7,0.3,-297.6848
CA-2015-130792,2015-04-28,2015-05-05,"Standard Class",RA-19915,OFF-AP-10000696,8.652,3,0.8,-20.3322
CA-2015-130792,2015-04-28,2015-05-05,"Standard Class",RA-19915,OFF-ST-10003327,23.832,3,0.2,2.6811
CA-2016-134775,2016-10-28,2016-10-29,"First Class",AS-10285,OFF-PA-10004734,50.96,7,0,25.48
CA-2016-134775,2016-10-28,2016-10-29,"First Class",AS-10285,OFF-BI-10002225,49.536,3,0.2,17.3376
CA-2015-125395,2015-06-26,2015-06-29,"Second Class",LA-16780,TEC-AC-10004708,41.9,2,0,8.799
US-2015-168935,2015-11-27,2015-12-02,"Standard Class",DO-13435,FUR-TA-10000617,375.4575,3,0.45,-157.0095
US-2015-168935,2015-11-27,2015-12-02,"Standard Class",DO-13435,TEC-AC-10002335,83.976,3,0.2,-1.0497
CA-2015-122756,2015-12-03,2015-12-07,"Standard Class",DK-13225,TEC-MA-10001681,482.34,4,0.7,-337.638
CA-2015-122756,2015-12-03,2015-12-07,"Standard Class",DK-13225,FUR-FU-10001935,2.96,1,0.2,0.777
CA-2014-115973,2014-11-24,2014-11-26,"First Class",NG-18430,OFF-AR-10004757,2.624,1,0.2,0.4264
CA-2017-101798,2017-12-11,2017-12-15,"Standard Class",MV-18190,OFF-BI-10000050,23.36,4,0.2,7.884
CA-2017-101798,2017-12-11,2017-12-15,"Standard Class",MV-18190,TEC-AC-10001998,39.98,2,0,13.5932
US-2014-135972,2014-09-21,2014-09-23,"Second Class",JG-15115,TEC-PH-10003012,246.384,2,0.2,27.7182
US-2014-135972,2014-09-21,2014-09-23,"Second Class",JG-15115,TEC-CO-10002313,1799.97,3,0,701.9883
US-2014-134971,2014-06-07,2014-06-10,"Second Class",BP-11095,OFF-BI-10003982,12.462,3,0.8,-20.5623
CA-2017-102946,2017-06-30,2017-07-05,"Standard Class",VP-21730,OFF-BI-10004492,75.792,3,0.2,25.5798
CA-2017-165603,2017-10-17,2017-10-19,"Second Class",SS-20140,OFF-ST-10000798,49.96,2,0,9.4924
CA-2017-165603,2017-10-17,2017-10-19,"Second Class",SS-20140,OFF-PA-10002552,12.96,2,0,6.2208
CA-2015-122259,2015-10-31,2015-11-04,"Standard Class",HP-14815,OFF-SU-10002573,70.12,4,0,21.036
CA-2016-108987,2016-09-08,2016-09-10,"Second Class",AG-10675,OFF-ST-10001580,35.952,3,0.2,3.5952
CA-2016-108987,2016-09-08,2016-09-10,"Second Class",AG-10675,FUR-BO-10004834,2396.2656,4,0.32,-317.1528
CA-2016-108987,2016-09-08,2016-09-10,"Second Class",AG-10675,OFF-ST-10000934,131.136,4,0.2,-32.784
CA-2016-108987,2016-09-08,2016-09-10,"Second Class",AG-10675,TEC-AC-10000158,57.584,2,0.2,0.7198
CA-2014-113166,2014-12-24,2014-12-26,"First Class",LF-17185,OFF-PA-10001947,9.568,2,0.2,3.4684
CA-2014-155208,2014-04-16,2014-04-20,"Standard Class",SP-20650,OFF-AR-10003478,39.072,6,0.2,9.768
CA-2017-117933,2017-12-24,2017-12-29,"Standard Class",RF-19840,OFF-AP-10004249,35.91,3,0,9.6957
CA-2017-117457,2017-12-08,2017-12-12,"Standard Class",KH-16510,TEC-AC-10000158,179.95,5,0,37.7895
CA-2017-117457,2017-12-08,2017-12-12,"Standard Class",KH-16510,TEC-CO-10004115,1199.976,3,0.2,434.9913
CA-2017-117457,2017-12-08,2017-12-12,"Standard Class",KH-16510,OFF-PA-10003724,27.15,5,0,13.3035
CA-2017-117457,2017-12-08,2017-12-12,"Standard Class",KH-16510,FUR-TA-10002041,1004.024,7,0.2,-112.9527
CA-2017-117457,2017-12-08,2017-12-12,"Standard Class",KH-16510,OFF-PA-10002893,9.68,1,0,4.6464
CA-2017-117457,2017-12-08,2017-12-12,"Standard Class",KH-16510,OFF-LA-10003766,28.35,9,0,13.608
CA-2017-117457,2017-12-08,2017-12-12,"Standard Class",KH-16510,OFF-PA-10001970,55.98,1,0,27.4302
CA-2017-117457,2017-12-08,2017-12-12,"Standard Class",KH-16510,FUR-BO-10001972,1336.829,13,0.15,31.4548
CA-2017-117457,2017-12-08,2017-12-12,"Standard Class",KH-16510,FUR-CH-10003956,113.568,2,0.2,-18.4548
CA-2017-142636,2017-11-03,2017-11-07,"Standard Class",KC-16675,OFF-PA-10000157,139.86,7,0,65.7342
CA-2017-142636,2017-11-03,2017-11-07,"Standard Class",KC-16675,FUR-CH-10001891,307.136,4,0.2,26.8744
CA-2017-122105,2017-06-24,2017-06-28,"Standard Class",CJ-12010,OFF-AR-10004344,95.92,8,0,25.8984
CA-2016-148796,2016-04-14,2016-04-18,"Standard Class",PB-19150,FUR-CH-10004886,383.8,5,0.2,38.38
CA-2017-154816,2017-11-06,2017-11-10,"Standard Class",VB-21745,OFF-PA-10003845,5.78,1,0,2.8322
CA-2017-110478,2017-03-04,2017-03-09,"Standard Class",SP-20860,OFF-AR-10001573,9.32,4,0,2.7028
CA-2017-110478,2017-03-04,2017-03-09,"Standard Class",SP-20860,OFF-EN-10000483,15.25,1,0,7.015
CA-2014-142048,2014-06-22,2014-06-25,"First Class",JE-15745,TEC-AC-10004114,196.752,6,0.2,56.5662
CA-2017-125388,2017-10-19,2017-10-23,"Standard Class",MP-17965,FUR-FU-10004712,56.56,4,0,14.7056
CA-2017-125388,2017-10-19,2017-10-23,"Standard Class",MP-17965,OFF-ST-10000918,32.7,3,0,8.502
CA-2017-155705,2017-08-21,2017-08-23,"Second Class",NF-18385,FUR-CH-10000015,866.4,4,0,225.264
CA-2017-149160,2017-11-23,2017-11-26,"Second Class",JM-15265,FUR-FU-10003347,28.4,2,0,11.076
CA-2017-149160,2017-11-23,2017-11-26,"Second Class",JM-15265,OFF-BI-10001543,287.92,8,0,138.2016
CA-2014-101476,2014-09-12,2014-09-13,"First Class",SD-20485,TEC-MA-10000029,69.99,1,0,30.0957
CA-2017-152275,2017-10-01,2017-10-08,"Standard Class",KH-16630,OFF-AR-10000369,6.672,6,0.2,0.5004
US-2016-123750,2016-04-15,2016-04-21,"Standard Class",RB-19795,OFF-BI-10004584,189.588,2,0.7,-145.3508
US-2016-123750,2016-04-15,2016-04-21,"Standard Class",RB-19795,TEC-AC-10004659,408.744,7,0.2,76.6395
US-2016-123750,2016-04-15,2016-04-21,"Standard Class",RB-19795,TEC-AC-10004659,291.96,5,0.2,54.7425
US-2016-123750,2016-04-15,2016-04-21,"Standard Class",RB-19795,OFF-ST-10000617,4.768,2,0.2,-0.7748
CA-2016-127369,2016-06-06,2016-06-07,"First Class",DB-13060,OFF-ST-10003306,714.3,5,0,207.147
US-2014-150574,2014-12-19,2014-12-25,"Standard Class",MK-18160,OFF-BI-10000773,4.812,2,0.7,-3.6892
US-2014-150574,2014-12-19,2014-12-25,"Standard Class",MK-18160,TEC-AC-10002600,247.8,5,0.2,-18.585
CA-2016-147375,2016-06-12,2016-06-14,"Second Class",PO-19180,TEC-MA-10002937,1007.979,3,0.3,43.1991
CA-2016-147375,2016-06-12,2016-06-14,"Second Class",PO-19180,OFF-PA-10001970,313.488,7,0.2,113.6394
CA-2017-130043,2017-09-15,2017-09-19,"Standard Class",BB-11545,OFF-PA-10002230,31.872,8,0.2,11.5536
CA-2017-157252,2017-01-20,2017-01-23,"Second Class",CV-12805,FUR-CH-10003396,207.846,3,0.1,2.3094
CA-2016-115756,2016-09-05,2016-09-07,"Second Class",PK-19075,FUR-FU-10000246,12.22,1,0,3.666
CA-2016-115756,2016-09-05,2016-09-07,"Second Class",PK-19075,OFF-ST-10000060,194.94,3,0,23.3928
CA-2016-115756,2016-09-05,2016-09-07,"Second Class",PK-19075,OFF-ST-10003058,70.95,3,0,20.5755
CA-2016-115756,2016-09-05,2016-09-07,"Second Class",PK-19075,FUR-CH-10002372,242.94,3,0,29.1528
CA-2016-115756,2016-09-05,2016-09-07,"Second Class",PK-19075,OFF-LA-10001317,22.05,7,0,10.584
CA-2017-154214,2017-03-20,2017-03-25,"Second Class",TB-21595,FUR-FU-10000206,2.91,1,0,1.3677
CA-2016-166674,2016-04-01,2016-04-03,"Second Class",RB-19360,OFF-AR-10000588,59.52,3,0,15.4752
CA-2016-166674,2016-04-01,2016-04-03,"Second Class",RB-19360,OFF-ST-10001469,161.94,3,0,9.7164
CA-2016-166674,2016-04-01,2016-04-03,"Second Class",RB-19360,OFF-AR-10001953,263.88,6,0,71.2476
CA-2016-166674,2016-04-01,2016-04-03,"Second Class",RB-19360,OFF-AR-10003156,30.48,3,0,7.9248
CA-2016-166674,2016-04-01,2016-04-03,"Second Class",RB-19360,OFF-AR-10004974,9.84,3,0,2.8536
CA-2016-166674,2016-04-01,2016-04-03,"Second Class",RB-19360,TEC-PH-10002365,35.12,4,0,9.1312
CA-2017-147277,2017-10-20,2017-10-24,"Standard Class",EB-13705,FUR-TA-10001539,284.364,2,0.4,-75.8304
CA-2017-147277,2017-10-20,2017-10-24,"Standard Class",EB-13705,OFF-ST-10000142,665.408,2,0.2,66.5408
CA-2016-100153,2016-12-13,2016-12-17,"Standard Class",KH-16630,TEC-AC-10001772,63.88,4,0,24.9132
US-2014-110674,2014-02-12,2014-02-18,"Standard Class",SC-20095,FUR-CH-10000225,129.568,2,0.2,-24.294
US-2016-157945,2016-09-26,2016-10-01,"Standard Class",NF-18385,FUR-CH-10002331,747.558,3,0.3,-96.1146
US-2016-157945,2016-09-26,2016-10-01,"Standard Class",NF-18385,OFF-EN-10001415,8.928,2,0.2,3.348
CA-2015-109638,2015-12-15,2015-12-22,"Standard Class",JH-15985,OFF-AP-10002472,103.92,4,0,36.372
CA-2015-109638,2015-12-15,2015-12-22,"Standard Class",JH-15985,TEC-AC-10004571,899.91,9,0,377.9622
CA-2015-109638,2015-12-15,2015-12-22,"Standard Class",JH-15985,OFF-BI-10001098,51.312,3,0.2,18.6006
CA-2016-109869,2016-04-22,2016-04-29,"Standard Class",TN-21040,FUR-FU-10000023,23.56,5,0.2,7.068
CA-2016-109869,2016-04-22,2016-04-29,"Standard Class",TN-21040,FUR-TA-10001889,1272.63,6,0.5,-814.4832
CA-2016-109869,2016-04-22,2016-04-29,"Standard Class",TN-21040,OFF-BI-10000315,28.485,5,0.7,-20.889
CA-2016-109869,2016-04-22,2016-04-29,"Standard Class",TN-21040,OFF-SU-10003505,185.376,2,0.2,-34.758
CA-2016-109869,2016-04-22,2016-04-29,"Standard Class",TN-21040,OFF-AP-10002578,78.272,2,0.2,5.8704
US-2015-101399,2015-01-17,2015-01-24,"Standard Class",JS-15940,FUR-FU-10002918,254.744,7,0.6,-312.0614
CA-2017-154907,2017-03-31,2017-04-04,"Standard Class",DS-13180,FUR-BO-10002824,205.3328,2,0.32,-36.2352
US-2016-100419,2016-12-16,2016-12-20,"Second Class",CC-12670,OFF-BI-10002194,4.788,3,0.8,-7.9002
CA-2015-154144,2015-12-20,2015-12-24,"Standard Class",MH-17785,OFF-PA-10004071,55.48,1,0,26.6304
CA-2014-144666,2014-11-09,2014-11-11,"Second Class",JP-15520,OFF-ST-10002743,340.92,3,0,3.4092
CA-2014-144666,2014-11-09,2014-11-11,"Second Class",JP-15520,FUR-BO-10001601,222.666,2,0.15,10.4784
CA-2014-144666,2014-11-09,2014-11-11,"Second Class",JP-15520,TEC-PH-10002680,703.968,4,0.2,87.996
